Pick Overall,Rank,Grade,First Name,Last Name,Position,Height,Weight,College,Team
89,86,74,Javon,Hargrave  ,DT,"6'1?""",309,South Carolina State,Pittsburgh
77,87,74,Daryl,Worley,CB,"6'0¾""",204,West Virginia,Carolina
90,88,73,C.J.,Prosise  ,RB,"6'0½""",220,Notre Dame,Seattle
76,89,73,Shon,Coleman,OT,"6'5½""",307,Auburn,Cleveland
98,90,73,Justin,Simmons  ,S,"6'2?""",202,Boston College,Denver
70,91,72,Bronson,Kaufusi  ,DE,"6'6½""",285,BYU,Baltimore
233,92,72,Jalen,Mills  ,S,"6'0""",191,LSU,Philadelphia
83,93,71,Jordan,Jenkins  ,OLB,"6'2?""",259,Georgia,NY Jets
150,94,71,Jordan,Howard,RB,"5'11?""",230,Indiana,Chicago
99,95,70,Joe,Schobert  ,OLB,"6'1?""",244,Wisconsin,Cleveland
142,96,70,Ronald,Blair  ,DT,"6'2?""",284,Appalachian State,San Francisco
82,97,70,Le'Raven,Clark  ,OT,"6'5¼""",316,Texas Tech,Indianapolis
73,98,70,Kenyan,Drake  ,RB,"6'0?""",210,Alabama,Miami
57,99,70,T.J.,Green,S,"6'2½""",209,Clemson,Indianapolis
68,100,70,Will,Redmond  ,CB,"5'10¾""",182,Mississippi State,San Francisco
113,101,70,Nick,Kwiatkoski  ,ILB,"6'2""",243,West Virginia,Chicago
124,102,70,Deon,Bush  ,S,"6'0?""",199,Miami,Chicago
101,103,70,Charles,Tapper  ,DE,"6'2?""",271,Oklahoma,Dallas
,104,70,Briean,Boddy-Calhoun  ,CB,"5'9½""",193,Minnesota,
201,105,69,Brandon,Allen  ,QB,"6'1?""",217,Arkansas,Jacksonville
109,106,69,B.J.,Goodson  ,ILB,"6'0?""",242,Clemson,NY Giants
185,107,69,Deandre,Houston-Carson  ,S,"6'0¾""",201,William & Mary,Chicago
106,108,69,Eric,Murray  ,CB,"5'10?""",199,Minnesota,Kansas City
91,109,68,Jacoby,Brissett  ,QB,"6'3¾""",231,NC State,New England
,110,68,Jeremy,Cash  ,S,"6'0?""",212,Duke,
88,111,68,Kyler,Fackrell  ,OLB,"6'5""",245,Utah State,Green Bay
110,112,68,Tyler,Higbee  ,TE,"6'5¾""",249,Western Kentucky,Los Angeles
149,113,68,Paul,Perkins,RB,"5'10?""",208,UCLA,NY Giants
144,114,68,Connor,Mcgovern  ,OG,"6'4¼""",306,Missouri,Denver
66,115,68,Max,Tuerk  ,C,"6'5""",298,USC,Los Angeles
178,116,68,D.J.,White  ,CB,"5'10?""",193,Georgia Tech,Kansas City
241,117,68,Charone,Peake  ,WR,"6'2?""",209,Clemson,NY Jets
104,118,67,Tavon,Young  ,CB,"5'9?""",183,Temple,Baltimore
171,119,67,Alex,Collins,RB,"5'10""",217,Arkansas,Seattle
205,120,67,Harlan,Miller  ,CB,"5'11?""",182,SE Louisiana,Arizona
128,121,66,Evan,Boehm  ,OG,"6'2?""",302,Missouri,Arizona
95,122,66,Graham,Glasgow  ,C,"6'5?""",307,Michigan,Detroit
112,123,66,Malcolm,Mitchell  ,WR,"5'11?""",198,Georgia,New England
141,124,66,Zack,Sanchez,CB,"5'10?""",185,Oklahoma,Carolina
62,125,65,James,Bradberry  ,CB,"6'0¾""",211,Samford,Carolina
123,126,65,Jerald,Hawkins,OT,"6'5?""",305,LSU,Pittsburgh
111,127,65,Miles,Killebrew  ,S,"6'1?""",217,Southern Utah,Detroit
243,128,65,Kenny,Lawler,WR,"6'2½""",203,California,Seattle
203,129,64,Dadi,Lhomme Nicolas ,OLB,"6'2?""",235,Virginia Tech,Kansas City
,130,64,Tyvis,Powell,S,"6'2¾""",211,Ohio State,
193,131,64,Sebastian,Tretola  ,OG,"6'4?""",314,Arkansas,Tennessee
151,132,63,Joe,Dahl  ,OG,"6'4?""",304,Washington State,Detroit
212,133,63,Kavon,Frazier  ,S,"5'11?""",217,Central Michigan,Dallas
213,134,62,Aaron,Burbridge  ,WR,"6'0""",206,Michigan State,San Francisco
58,135,62,Sean,Davis  ,S,"6'1""",201,Maryland,Pittsburgh
211,136,62,Kelvin,Taylor,RB,"5'10¼""",207,Florida,San Francisco
252,137,62,Beau,Sandland  ,TE,"6'4½""",253,Montana State,Carolina
148,138,61,Caleb,Benenoch,OT,"6'5½""",311,UCLA,Tampa Bay
146,139,61,Matt,Judon  ,DE,"6'3""",275,Grand Valley State,Baltimore
172,140,61,Rashard,Higgins,WR,"6'1?""",196,Colorado State,Cleveland
244,141,61,Jayron,Kearse,S,"6'4""",216,Clemson,Minnesota
246,142,61,Tyler,Matakevich  ,ILB,"6'0""",238,Temple,Pittsburgh
166,143,61,D.J.,Reader  ,DT,"6'2?""",327,Clemson,Houston
108,144,61,Ryan,Smith  ,CB,"5'11""",189,North Carolina Central,Tampa Bay
,145,60,Benjamin,Braunecker  ,TE,"6'3?""",250,Harvard,
174,146,60,Fahn,Cooper  ,OT,"6'4½""",303,Ole Miss,San Francisco
131,147,60,Blake,Martinez  ,ILB,"6'1?""",237,Stanford,Green Bay
97,148,60,Rees,Odhiambo  ,OG,"6'3?""",314,Boise State,Seattle
202,149,60,Anthony,Zettel  ,DE,"6'3?""",277,Penn State,Detroit
234,150,59,Vadal,Alexander  ,OG,"6'5¼""",326,LSU,Las Vegas
175,151,59,Jatavis,Brown  ,OLB,"5'10?""",227,Akron,Los Angeles
,152,59,Devon,Cajuste  ,WR,"6'3¾""",234,Stanford,
209,153,59,Maurice,Canady  ,CB,"6'1""",193,Virginia,Baltimore
,154,59,Trae,Elston  ,S,"5'11¼""",193,Ole Miss,
,155,59,Josh,Ferguson  ,RB,"5'9½""",198,Illinois,
190,156,59,Josh,Forrest  ,ILB,"6'3?""",249,Kentucky,Los Angeles
152,157,59,Matt,Ioannidis  ,DT,"6'3½""",299,Temple,Washington
192,158,59,Kolby,Listenbee  ,WR,"6'0""",197,TCU,Buffalo
69,159,59,Yannick,Ngakoue,DE,"6'2""",252,Maryland,Jacksonville
187,160,59,Nate,Sudfeld  ,QB,"6'6?""",234,Indiana,Washington
115,161,58,De'Vondre,Campbell  ,OLB,"6'3?""",232,Minnesota,Atlanta
159,162,58,KJ,Dillon  ,S,"6'0?""",210,West Virginia,Houston
231,163,58,Thomas,Duarte,WR,"6'2?""",231,UCLA,Miami
119,164,58,Tyler,Ervin  ,RB,"5'9?""",192,San Jose State,Houston
,165,58,Jason,Fanaika  ,DE,"6'1¾""",271,Utah,
200,166,58,Kyle,Murphy  ,OT,"6'6?""",305,Stanford,Green Bay
78,167,58,Joe,Thuney  ,OG,"6'4?""",304,NC State,New England
,168,58,Antwaun,Woods  ,DT,"6'0?""",318,USC,
121,169,57,Willie,Beavers  ,OG,"6'4?""",321,Western Michigan,Minnesota
248,170,57,Austin,Blythe  ,C,"6'2?""",298,Iowa,Indianapolis
,171,57,Chris,Brown  ,WR,"6'2""",194,Notre Dame,
,172,57,James,Cowser  ,OLB,"6'3?""",248,Southern Utah,
147,173,57,Quinton,Jefferson,DT,"6'3?""",291,Maryland,Seattle
,174,57,Jonathan,Jones  ,CB,"5'9?""",186,Auburn,
153,175,57,Wendell,Smallwood,RB,"5'10½""",208,West Virginia,Philadelphia
87,176,57,Nick,Vigil,ILB,"6'2?""",239,Utah State,Cincinnati
105,177,56,Parker,Ehinger  ,OG,"6'6¼""",310,Cincinnati,Kansas City
,178,56,Cayleb,Jones,WR,"6'2?""",209,Arizona,
,179,56,Darius,Latham,DT,"6'4¼""",311,Indiana,
140,180,56,Tajae,Sharpe  ,WR,"6'2""",194,UMass,Tennessee
250,181,56,Scooby,Wright III,ILB,"5'11¾""",239,Arizona,Cleveland
160,182,55,Kentrell,Brothers  ,ILB,"6'0?""",245,Missouri,Minnesota
64,183,55,Kevin,Byard  ,S,"5'11¼""",212,Middle Tennessee,Tennessee
,184,55,Jack,Allen  ,C,"6'1¼""",294,Michigan State,
,185,55,Rashawn,Scott  ,WR,"6'0?""",199,Miami,
96,186,55,Vincent,Valentine,DT,"6'3?""",329,Nebraska,New England
79,187,54,Isaac,Seumalo,C,"6'3?""",303,Oregon State,Philadelphia
59,188,54,Roberto,Aguayo,PK,"6'0""",207,Florida State,Tampa Bay
230,189,54,Daniel,Braverman,WR,"5'10""",180,Western Michigan,Chicago
227,190,54,Stephen,Weatherly,OLB,"6'4?""",267,Vanderbilt,Minnesota
237,191,54,Daniel,Lasco  ,RB,"6'0¼""",209,California,New Orleans
,192,54,Marquez,North,WR,"6'2½""",223,Tennessee,
218,193,54,Kevon,Seymour  ,CB,"5'11½""",186,USC,Buffalo
164,194,54,Halapoulivaati,Vaitai  ,OT,"6'6""",320,TCU,Philadelphia
,195,53,Victor,Ochi  ,OLB,"6'1?""",246,Stony Brook,
,196,53,Keyarris,Garrett  ,WR,"6'3?""",220,Tulsa,
168,197,53,Spencer,Drango  ,OT,"6'5?""",315,Baylor,Cleveland
127,198,52,Deiondre',Hall  ,CB,"6'1?""",199,Northern Iowa,Chicago
,199,52,Davante,Harris  ,OT,"6'4?""",302,Appalachian State,
162,200,52,Kevin,Hogan  ,QB,"6'3¼""",218,Stanford,Kansas City
,201,52,Byron,Marshall  ,WR,"5'9?""",201,Oregon,
,202,51,Nile,Lawrence-Stample  ,DT,"6'1""",320,Florida State,
,203,51,Jared,Norris  ,ILB,"6'1¼""",241,Utah,
,204,51,Dominique,Robertson  ,OT,"6'4?""",324,West Georgia,
156,205,51,Jonathan,Williams  ,RB,"5'10¾""",220,Arkansas,Buffalo
,206,51,Hunter,Sharp  ,WR,"5'11½""",198,Utah State,
,207,50,Bralon,Addison,WR,"5'9¼""",197,Oregon,
,208,50,Deandre,Elliott  ,CB,"6'0?""",188,Colorado State,
93,209,50,Cody,Kessler  ,QB,"6'1¼""",220,USC,Cleveland
,210,50,Matt,Skura  ,C,"6'3?""",305,Duke,
,211,50,Landon,Turner  ,OG,"6'3?""",330,North Carolina,
143,212,50,Deandre,Washington  ,RB,"5'8¼""",204,Texas Tech,Las Vegas
,213,50,Avery,Young,OT,"6'4?""",328,Auburn,
207,214,49,Jeff,Driskel  ,QB,"6'4""",234,Louisiana Tech,San Francisco
220,215,49,Travis,Feeney  ,OLB,"6'3?""",230,Washington,Pittsburgh
,216,49,D.J.,Foster  ,WR,"5'10¼""",193,Arizona State,
,217,49,Darrell,Greene  ,OG,"6'2¾""",321,San Diego State,
155,218,49,Joe,Haeg  ,OT,"6'6""",304,North Dakota State,Indianapolis
,219,49,Cory,Johnson  ,DT,"6'2½""",298,Kentucky,
,220,49,Steve,Longa,ILB,"6'0?""",241,Rutgers,
,221,49,Romeo,Okwara  ,DE,"6'4?""",265,Notre Dame,
133,222,49,Rashard,Robinson,CB,"6'1½""",171,LSU,San Francisco
,223,49,Elijah,Shumate  ,S,"5'11¾""",216,Notre Dame,
,224,49,Brandon,Wilds  ,RB,"6'0¾""",220,South Carolina,
,225,49,Bryce,Williams  ,TE,"6'5¾""",257,East Carolina,
163,226,48,Trevor,Davis  ,WR,"6'1?""",188,California,Green Bay
,227,48,Paul,McRoberts  ,WR,"6'1¾""",200,Southeast Missouri State,
,228,48,Ufomba,Kamalu  ,DE,"6'5?""",295,Miami,
125,229,48,Antonio,Morrison  ,OLB,"6'0¾""",233,Florida,Indianapolis
135,230,48,Dak,Prescott  ,QB,"6'2¼""",226,Mississippi State,Dallas
,231,48,Terrance,Smith  ,ILB,"6'2?""",235,Florida State,
229,232,47,Demarcus,Ayers,WR,"5'9?""",182,Houston,Pittsburgh
,233,47,Beniquez,Brown,ILB,"6'0¾""",229,Mississippi State,
,234,47,Tyler,Johnstone  ,OT,"6'5½""",301,Oregon,
139,235,47,Cardale,Jones,QB,"6'5""",253,Ohio State,Buffalo
240,236,47,Alex,Mccalister,DE,"6'6?""",239,Florida,Philadelphia
,237,47,Eric,Striker  ,OLB,"5'11?""",227,Oklahoma,
232,238,46,Steven,Daniels  ,ILB,"5'11½""",243,Boston College,Washington
,239,46,Roger,Lewis,WR,"6'0?""",201,Bowling Green,
,240,46,Jalin,Marshall,WR,"5'10½""",200,Ohio State,
,241,45,Joel,Heath  ,DT,"6'5¼""",293,Michigan State,
177,242,45,Temarrick,Hemingway  ,TE,"6'4?""",244,South Carolina State,Los Angeles
114,243,45,Ricardo,Louis  ,WR,"6'1¾""",215,Auburn,Cleveland
,244,45,Aziz,Shittu  ,DE,"6'2""",288,Stanford,
126,245,44,Demarcus,Robinson,WR,"6'1?""",203,Florida,Kansas City
,246,44,Ron,Thompson,DE,"6'3""",253,Syracuse,
,247,44,Cleveland,Wallace III,CB,"5'10¾""",188,San Jose State,
181,248,43,Tyrone,Holmes  ,DE,"6'2¼""",253,Montana,Jacksonville
,249,43,Jay,Lee  ,WR,"6'1¾""",215,Baylor,
,250,43,Jake,Mcgee  ,TE,"6'5½""",250,Florida,
,251,43,Nick,Vanhoose  ,CB,"5'11¼""",190,Northwestern,
,252,42,Stephen,Anderson  ,WR,"6'2?""",230,California,
,253,42,Devon,Johnson  ,RB,"6'0½""",238,Marshall,
,254,42,Denver,Kirkland,OG,"6'4½""",335,Arkansas,
,255,42,Devaunte,Sigler  ,DT,"6'3½""",298,null,
,256,41,Mekale,Mckay  ,WR,"6'3?""",207,Cincinnati,
120,257,41,David,Onyemata,DT,"6'3¾""",300,Manitoba,New Orleans
157,258,41,Leshaun,Sims  ,CB,"6'0½""",203,Southern Utah,Tennessee
197,259,41,Dan,Vitale  ,FB,"6'0?""",239,Northwestern,Tampa Bay
,260,40,V'Angelo,Bentley  ,CB,"5'8¼""",193,Illinois,
,261,40,Henry,Krieger-Coble  ,TE,"6'3¼""",249,Iowa,
204,262,40,Jordan,Lucas  ,S,"5'11?""",201,Penn State,Miami
242,263,40,Keith,Marshall  ,RB,"5'11?""",219,Georgia,Washington
,264,40,Cassanova,Mckinzy  ,OLB,"6'1""",248,Auburn,
,265,40,Shawn,Oakman  ,DE,"6'7?""",287,Baylor,
158,266,40,Brandon,Shell  ,OT,"6'5?""",324,South Carolina,NY Jets
,267,40,Bryce,Treggs  ,WR,"5'11?""",190,California,
,268,39,Geronimo,Allison  ,WR,"6'3¼""",196,Illinois,
,269,39,Jake,Brendel  ,C,"6'4?""",303,UCLA,
,270,39,Taveze,Calhoun  ,CB,"6'0?""",192,Mississippi State,
,271,39,Brad,Craddock  ,PK,"6'0""",186,Maryland,
223,272,39,Brandon,Doughty  ,QB,"6'2¾""",213,Western Kentucky,Miami
176,273,39,Andy,Janovich  ,FB,"6'1""",238,Nebraska,Denver
,274,39,Ryan,Malleck  ,TE,"6'4½""",247,Virginia Tech,
,275,39,Stephane,Nembot  ,OT,"6'6¾""",322,Colorado,
,276,39,D.J.,Pettway  ,DE,"6'2?""",265,Alabama,
,277,39,Connor,Wujciak  ,DT,"6'2½""",291,Boston College,
199,278,38,Cody,Core  ,WR,"6'2?""",205,Ole Miss,Cincinnati
,279,38,Aaron,Green  ,RB,"5'10?""",203,TCU,
,280,38,Cre'Von,Leblanc  ,CB,"5'9?""",185,Florida Atlantic,
137,281,38,Dean,Lowry  ,DE,"6'5¾""",296,Northwestern,Green Bay
,282,38,Luther,Maddy  ,DT,"6'0""",287,Virginia Tech,
,283,37,Mehdi,Abdesmad  ,DE,"6'6¼""",284,Boston College,
,284,37,Joe,Cheek  ,OG,"6'6""",295,Texas A&M,
,285,37,Marshaun,Coprich  ,RB,"5'8""",207,Illinois State,
245,286,37,Clayton,Fejedelem  ,S,"5'11?""",204,Illinois,Cincinnati
,287,37,Kyle,Friend  ,C,"6'0?""",295,Temple,
,288,37,Glenn,Gronkowski,FB,"6'2?""",239,Kansas State,
194,289,37,Cory,James  ,OLB,"6'1""",229,Colorado State,Las Vegas
,290,37,Kevin,Peterson  ,CB,"5'10?""",181,Oklahoma State,
170,291,37,Cole,Toner  ,OT,"6'5¼""",306,Harvard,Arizona
,292,37,De'Runnya,Wilson,WR,"6'4?""",224,Mississippi State,
,293,36,Dominique,Alexander,ILB,"6'0¼""",232,Oklahoma,
,294,36,Roy,Robertson-Harris  ,DE,"6'5?""",256,UTEP,
189,295,36,Anthony,Brown  ,CB,"5'11¼""",192,Purdue,Dallas
,296,36,Tra,Carson  ,RB,"5'11¼""",227,Texas A&M,
129,297,36,Derrick,Kindred  ,S,"5'10""",207,TCU,Cleveland
,298,36,Curt,Maggitt  ,OLB,"6'3¼""",247,Tennessee,
,299,36,Chris,Mayes  ,DT,"6'3?""",338,Georgia,
198,300,36,Derek,Watt  ,FB,"6'2""",235,Wisconsin,Los Angeles
,301,35,Ken,Crawley  ,CB,"6'0?""",187,Colorado,
,302,35,Kris,Frost  ,OLB,"6'2?""",240,Auburn,
186,303,35,Jakeem,Grant  ,WR,"5'5?""",165,Texas Tech,Miami
,304,35,Jhurell,Pressley  ,RB,"5'10?""",206,New Mexico,
179,305,35,Drew,Kaser  ,P,"6'1?""",212,Texas A&M,Los Angeles
,306,35,Pearce,Slater  ,OT,"6'6¾""",329,San Diego State,
,307,35,Lawrence,Thomas  ,DE,"6'3½""",286,Michigan State,
,308,34,Peyton,Barber,RB,"5'10""",228,Auburn,
,309,34,Jimmy,Bean  ,DE,"6'5""",264,Oklahoma State,
183,310,34,Devante,Bond  ,OLB,"6'1?""",235,Oklahoma,Tampa Bay
,311,34,David,Grinnage,TE,"6'5¼""",248,NC State,
,312,34,De'Vante,Harris  ,CB,"5'10?""",176,Texas A&M,
,313,34,K,J Maye ,WR,"5'8?""",191,Minnesota,
,314,34,Alex,Redmond,OG,"6'4¾""",294,UCLA,
,315,34,Josh,Woodrum  ,QB,"6'2?""",231,Liberty,
,316,34,Jordan,Simone  ,S,"5'11¼""",189,Arizona State,
,317,33,Will,Ratelle  ,ILB,"5'9?""",251,North Dakota,
,318,33,Trae,Boykin  ,WR,"6'0""",212,TCU,
253,319,33,Kalan,Reed  ,CB,"5'11?""",192,Southern Mississippi,Tennessee
,320,33,John,Fairbairn  ,PK,"5'11½""",183,UCLA,
,321,33,Cory,Littleton  ,OLB,"6'3?""",238,Washington,
,322,33,Vernon,Adams Jr. ,QB,"5'10?""",200,Oregon,
,323,33,Jordan,Lomax  ,S,"5'9?""",202,Iowa,
206,324,33,Michael,Thomas  ,WR,"6'1¼""",193,Southern Mississippi,Los Angeles
,325,33,Tre,Madden  ,RB,"6'0¼""",223,USC,
,326,33,Giorgio,Newberry  ,DE,"6'5½""",285,Florida State,
,327,32,Sterling,Bailey  ,DE,"6'4""",285,Georgia,
,328,32,Tevin,Carter  ,S,"6'1¼""",218,Utah,
228,329,32,Riley,Dixon  ,P,"6'4¼""",221,Syracuse,Denver
,330,32,Reggie,Gilbert  ,DE,"6'2?""",261,Arizona,
,331,32,Dominick,Jackson  ,OG,"6'5""",313,Alabama,
,332,32,Desmond,Morgan  ,OLB,"5'11?""",231,Michigan,
,333,32,Gionni,Paul  ,ILB,"5'10?""",231,Utah,
182,334,32,Keenan,Reynolds  ,WR,"5'9½""",190,Navy,Baltimore
191,335,32,Jake,Rudock  ,QB,"6'3""",207,Michigan,Detroit
,336,32,Alonzo,Russell  ,WR,"6'3?""",206,Toledo,
92,337,32,Brandon,Williams  ,CB,"5'11?""",197,Texas A&M,Arizona
,338,31,Kyle,Carter  ,TE,"6'3?""",243,Penn State,
,339,31,Vontarrius,Dora  ,DE,"6'4""",256,Louisiana Tech,
,340,31,Johnny,Holton  ,WR,"6'0?""",190,Cincinnati,
,341,31,Raphael,Kirby  ,ILB,"6'0¼""",236,Miami,
118,342,31,Juston,Burris  ,CB,"6'0¼""",212,NC State,NY Jets
210,343,31,Jimmy,Landes  ,LS,"6'1¼""",240,Baylor,Detroit
,344,31,Mitch,Mathews  ,WR,"6'5?""",222,BYU,
,345,31,Mike,Matthews  ,C,"6'1?""",297,Texas A&M,
,346,31,Greg,Milhouse  ,DT,"6'1?""",295,Campbell,
,347,31,Will,Monday  ,P,"6'3¾""",212,Duke,
,348,31,Jaden,Oberkrom  ,PK,"6'2?""",186,TCU,
,349,31,Mario,Ojemudia  ,DE,"6'2?""",255,Michigan,
,350,31,Montese,Overton  ,OLB,"6'1¾""",223,East Carolina,
145,351,31,John,Theus  ,OT,"6'6½""",313,Georgia,San Francisco
,352,31,Mike,Bercovici  ,QB,"6'0½""",206,Arizona State,
